id,Sentence,Aspect Term,polarity,from,to
2079,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",food,positive,32,36
2079,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",place,positive,70,75
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Scallion Pancake,positive,17,33
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",vegetable juice,positive,46,61
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Guizhou Chicken,positive,90,105
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Shredded Squid Family Style,positive,109,136
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Sichuan Spicy Soft Shell Crab,positive,171,200
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Shuizhu Fish,positive,204,216
1424,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Sichuan food,neutral,243,255
1294,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,spinach mushroom calzone,negative,68,92
1294,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,canned vegetables,negative,41,58
2361,"To celebrate a birthday, three of us went to Mare anticipating great food.",food,neutral,69,73
316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,Blue Point oysters,neutral,29,47
316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,beer,neutral,54,58
316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,glass of wine,neutral,62,75
1393,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,noodle dishes,positive,19,32
1393,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,Green Curry dish,negative,66,82
1317,"But for whatever reason, prices are about twice as high.",prices,negative,25,31
1213,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,service,negative,91,98
1213,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,food,negative,117,121
1281,Great atmoshere and worth every bit.,atmoshere,positive,6,15
2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",spicy tuna roll,positive,4,19
2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",rock shrimp tempura,positive,47,66
2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",appetizer,positive,86,95
3456,The staff was knowledgeable and full of personality.,staff,positive,4,9
1738,Great staff.,staff,positive,6,11
1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",cost,negative,43,47
1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",meal,neutral,63,67
1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",seat,negative,115,119
1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",dessert,positive,64,71
1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",White Chocolate Bread Pudding with Gelato and hot chocolate,positive,88,147
1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",dinner,positive,32,38
306,The banana tower is an amazing dessert as well.,banana tower,positive,4,16
306,The banana tower is an amazing dessert as well.,dessert,positive,31,38
94,"Excellent atmosphere, delicious dishes good and friendly service.",atmosphere,positive,10,20
94,"Excellent atmosphere, delicious dishes good and friendly service.",dishes,positive,32,38
94,"Excellent atmosphere, delicious dishes good and friendly service.",service,positive,57,64
1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,place,positive,7,12
1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,drinks,positive,63,69
1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,desserts,positive,74,82
1901,"Great vibe, lots of people.",vibe,positive,6,10
2422,"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.",food,positive,16,20
2422,"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.",food,positive,80,84
1607,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",service,negative,4,11
1607,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",dinner,neutral,138,144
1607,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",table,positive,149,154
2793,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,icing on the cake,negative,20,37
