id,Sentence,Aspect Term,polarity,from,to
105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,positive,121,130
3065,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,positive,74,82
3065,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",budget,positive,59,65
2057,"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",motherboard,negative,95,106
251,"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",Google Chrome,conflict,22,35
2073,"Also the speakers are not very loud, But it is a netbook.",speakers,negative,9,17
2890,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,positive,27,32
508,Just a black screen!,screen,negative,13,19
2352,A key contributor that led me to Mac is the art aspect.,art aspect,positive,44,54
1923,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,negative,14,21
2631,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,positive,90,97
2851,My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,negative,30,73
2741,"I had a USB connect but, i can't use it because it is not compatible.",USB connect,negative,8,19
398,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,negative,117,127
329,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,negative,97,104
2069,"I am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.",cd drive,conflict,62,70
2081,I love the multi-touch trackpad.,multi-touch trackpad,positive,11,31
406,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,negative,33,52
406,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,negative,60,64
14,"Not too much ""junk"" software to remove.",software,positive,20,28
1076,System is loosing about 20% of performance because of that.,performance,negative,31,42
1076,System is loosing about 20% of performance because of that.,System,negative,0,6
2395,"It is easy to use, good quality and good price.",quality,positive,24,31
2395,"It is easy to use, good quality and good price.",price,positive,41,46
2395,"It is easy to use, good quality and good price.",use,positive,14,17
1562,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,neutral,22,36
1562,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,neutral,44,57
2786,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,neutral,4,21
2724,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,neutral,75,78
854,"  The hard drive crashed as well, and I had to buy a new  power cord.",hard drive,negative,6,16
854,"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,negative,58,68
253,Another issue I have with it is the battery.,battery,negative,36,43
881,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",power supply,neutral,58,70
881,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",techies,neutral,77,84
486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Sony Sonic Stage software,neutral,24,49
486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",speakers,positive,55,63
486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",subwoofer,positive,72,81
486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",extended life battery,neutral,186,207
486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Docking port,neutral,216,228
486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth mouse,neutral,120,135
486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth enabled,negative,154,171
